date,symbol,open,high,low,close,change,volume
2025-01-16,^TWII,23190.119140625,23209.880859375,22905.529296875,23148.080078125,0.5341148174661026,2465000
2025-01-19,^TWII,23203.470703125,23346.640625,23176.4296875,23266.8203125,0.5129593209210137,2168200
2025-01-20,^TWII,23266.8203125,23377.640625,23174.01953125,23300.009765625,0.14264713733647127,0
2025-01-21,^TWII,23472.669921875,23642.080078125,23472.669921875,23525.41015625,0.9673832452960607,2695000
2025-02-02,^TWII,22796.7109375,22796.7109375,22502.19921875,22694.7109375,-3.5310722033439546,3428900
2025-02-03,^TWII,22836.26953125,22934.310546875,22720.619140625,22793.9609375,0.4373265659709302,2990000
2025-02-04,^TWII,22916.380859375,23249.330078125,22916.380859375,23161.580078125,1.6127918339116087,2482200
2025-02-05,^TWII,23226.5,23348.419921875,23216.650390625,23316.599609375,0.669296009715703,2400700
2025-02-06,^TWII,23289.970703125,23478.26953125,23254.169921875,23478.26953125,0.6933683495169651,2672200
2025-02-09,^TWII,23421.76953125,23448.16015625,23163.849609375,23252.140625,-0.9631412824059216,2706000
2025-02-10,^TWII,23321.919921875,23485.509765625,23289.759765625,23384.05078125,0.5673032792007815,2956500
2025-02-11,^TWII,23449.310546875,23528.609375,23289.75,23289.75,-0.40326965645153257,3159400
2025-02-12,^TWII,23263.279296875,23413.099609375,23206.44921875,23399.41015625,0.4708515817043901,3604700
2025-02-13,^TWII,23198.390625,23276.240234375,23142.94921875,23152.609375,-1.0547307799725902,3818900
2025-02-16,^TWII,23258.169921875,23510.6796875,23242.83984375,23505.330078125,1.523459828704521,3408200
2025-02-17,^TWII,23550.5,23666.109375,23454.08984375,23666.109375,0.6840120787098725,3038600
2025-02-18,^TWII,23589.439453125,23683.4609375,23550.990234375,23604.080078125,-0.26210179244977594,3534600
2025-02-19,^TWII,23530.970703125,23576.7109375,23400.75,23487.4609375,-0.49406348495265595,3563200
2025-02-20,^TWII,23526.130859375,23732.580078125,23488.419921875,23730.25,1.0336965036197743,3518400
2025-02-23,^TWII,23573.80078125,23605.220703125,23461.4296875,23565.310546875,-0.6950599050789652,3211200
2025-02-24,^TWII,23376.419921875,23376.419921875,23209.529296875,23285.720703125,-1.1864466763289783,3717900
2025-02-25,^TWII,23221.83984375,23431.240234375,23156.01953125,23402.55078125,0.5017241236141778,3362900
2025-02-26,^TWII,23446.4609375,23487.73046875,23053.1796875,23053.1796875,-1.4928761271182256,5093000
2025-03-02,^TWII,22734.05078125,22775.01953125,22611.099609375,22756.25,-1.288020531332612,3324900
2025-03-03,^TWII,22508.80078125,22700.939453125,22359.5,22596.880859375,-0.7003312963471564,3100900
2025-03-04,^TWII,22778.859375,22948.30078125,22757.220703125,22871.900390625,1.2170685545562776,3075000
2025-03-05,^TWII,22930.109375,22979.970703125,22715.4296875,22715.4296875,-0.6841176310348751,2851500
2025-03-06,^TWII,22696.23046875,22747.109375,22542.080078125,22576.0703125,-0.6135009415062398,2987500
2025-03-09,^TWII,22548.98046875,22641.25,22407.5703125,22459.150390625,-0.5178931508299844,3078100
2025-03-10,^TWII,22126.060546875,22140.390625,21769.5703125,22071.08984375,-1.7278505202805272,3604700
2025-03-11,^TWII,22171.099609375,22391.470703125,22153.609375,22278.359375,0.9390996671090779,3159800
2025-03-12,^TWII,22403.33984375,22552.4296875,21961.6796875,21961.6796875,-1.4214677219695382,3666300
2025-03-13,^TWII,21986.810546875,22074.029296875,21895.900390625,21968.05078125,0.029010047686051088,3373300
2025-03-16,^TWII,22137.529296875,22306.830078125,22110.080078125,22118.630859375,0.685450337057314,2961500
2025-03-17,^TWII,22204.619140625,22327.099609375,22186.419921875,22271.669921875,0.691901155514496,2652000
2025-03-18,^TWII,22245.419921875,22247.66015625,21942.689453125,21960.830078125,-1.3956737184071533,2916300
2025-03-19,^TWII,22171.0,22377.259765625,22171.0,22377.259765625,1.8962383754100642,2626000
2025-03-20,^TWII,22362.380859375,22366.94921875,22200.23046875,22209.099609375,-0.7514778753577311,3597700
2025-03-23,^TWII,22348.380859375,22380.73046875,22106.640625,22106.640625,-0.4613378578019911,2651400
2025-03-24,^TWII,22269.369140625,22414.01953125,22228.6796875,22273.189453125,0.753388228226104,2553000
2025-03-25,^TWII,22327.609375,22398.119140625,22235.890625,22260.2890625,-0.05791891930048143,2295800
2025-03-26,^TWII,22093.19921875,22093.19921875,21919.400390625,21951.759765625,-1.3860075941006245,2674800
2025-03-27,^TWII,21836.16015625,21836.16015625,21525.05078125,21602.890625,-1.5892536377484667,3242700
2025-03-30,^TWII,21254.630859375,21254.630859375,20695.900390625,20695.900390625,-4.198467002028805,4034100
2025-03-31,^TWII,20884.529296875,21315.51953125,20884.529296875,21280.169921875,2.823117236854644,2753300
2025-04-01,^TWII,21313.76953125,21390.51953125,21235.990234375,21298.220703125,0.08482442253172628,2300200
2025-04-06,^TWII,20153.5703125,20153.5703125,19212.01953125,19232.349609375,-9.69973559080869,1558900
2025-04-07,^TWII,19064.470703125,19064.470703125,18180.48046875,18459.94921875,-4.016151985134908,5839900
2025-04-08,^TWII,18337.439453125,18371.51953125,17306.970703125,17391.759765625,-5.786524331497223,6177900
2025-04-09,^TWII,18256.470703125,19024.470703125,18256.470703125,19000.029296875,9.247307649849002,2659600
2025-04-10,^TWII,18772.5,19528.76953125,18418.19921875,19528.76953125,2.7828390478427556,4766500
2025-04-13,^TWII,19686.6796875,20023.630859375,19508.9296875,19513.08984375,-0.08029019685500405,4176300
2025-04-14,^TWII,19609.900390625,19895.4296875,19576.150390625,19857.669921875,1.76589192631309,2866400
2025-04-15,^TWII,19737.08984375,19737.08984375,19453.140625,19468.0,-1.9623144276647686,2805300
2025-04-16,^TWII,19389.51953125,19478.0,19196.470703125,19338.73046875,-0.6640103310560974,2300500
2025-04-17,^TWII,19423.98046875,19499.279296875,19376.349609375,19395.029296875,0.2911195655576959,2123700
2025-04-20,^TWII,19321.140625,19359.9609375,19080.599609375,19106.19921875,-1.4891964002938463,2325500
2025-04-21,^TWII,18990.859375,19059.650390625,18793.4296875,18793.4296875,-1.6370054958029567,2526000
2025-04-22,^TWII,19163.609375,19639.140625,19163.609375,19639.140625,4.500035126970481,2694600
2025-04-23,^TWII,19752.58984375,19752.58984375,19433.369140625,19478.810546875,-0.8163803151391757,2418200
2025-04-24,^TWII,19861.240234375,20012.26953125,19861.240234375,19872.73046875,2.022299672390404,2674500
2025-04-27,^TWII,19972.0703125,20073.75,19972.0703125,20034.41015625,0.8135756068057276,2131000
2025-04-28,^TWII,20018.3203125,20232.630859375,20007.30078125,20232.630859375,0.9894012430566201,2538500
2025-04-29,^TWII,20215.390625,20331.890625,20185.310546875,20235.029296875,0.011854303657643506,2806300
2025-05-01,^TWII,20534.080078125,20787.640625,20534.080078125,20787.640625,2.730963815359244,2779300
2025-05-04,^TWII,20839.0390625,20885.5390625,20320.80078125,20532.990234375,-1.2250086251671455,3929000
2025-05-05,^TWII,20353.880859375,20623.849609375,20349.560546875,20522.58984375,-0.05065209940824378,3091500
2025-05-06,^TWII,20575.150390625,20685.279296875,20418.029296875,20546.490234375,0.11645894015797076,2681400
2025-05-07,^TWII,20559.650390625,20747.279296875,20543.400390625,20543.400390625,-0.015038304424519477,2348100
2025-05-08,^TWII,20690.80078125,20915.0390625,20643.560546875,20915.0390625,1.809041662083355,2744700
2025-05-11,^TWII,20996.94921875,21176.130859375,20996.94921875,21129.5390625,1.0255778120184855,2687300
2025-05-12,^TWII,21474.01953125,21626.279296875,21330.140625,21330.140625,0.9493892029855955,3601900
2025-05-13,^TWII,21552.419921875,21782.869140625,21552.419921875,21782.869140625,2.1224825639188705,3656500
2025-05-14,^TWII,21776.650390625,21821.009765625,21674.3203125,21730.25,-0.2415620287910758,3543000
2025-05-15,^TWII,21731.880859375,21854.5,21697.849609375,21843.689453125,0.5220347355644694,3714600
2025-05-18,^TWII,21786.330078125,21786.330078125,21496.689453125,21523.830078125,-1.4643102104449635,3401200
2025-05-19,^TWII,21631.609375,21746.560546875,21517.099609375,21526.029296875,0.010217599479345196,2908900
2025-05-20,^TWII,21603.580078125,21879.240234375,21603.580078125,21803.91015625,1.2909062583843056,3078500
2025-05-21,^TWII,21733.8203125,21733.8203125,21585.310546875,21670.9609375,-0.6097494339192711,3137400
2025-05-22,^TWII,21766.240234375,21798.880859375,21559.779296875,21652.240234375,-0.08638612371177912,3065000
2025-05-25,^TWII,21577.640625,21688.44921875,21536.5703125,21536.5703125,-0.5342168783596057,3105400
2025-05-26,^TWII,21491.650390625,21558.470703125,21310.0,21336.5390625,-0.9287980727548772,3512400
2025-05-27,^TWII,21539.150390625,21634.369140625,21305.73046875,21357.720703125,0.09927402266578511,3647300
2025-05-28,^TWII,21531.2890625,21605.259765625,21347.30078125,21347.30078125,-0.04878761184228253,5081700
2025-06-01,^TWII,21253.970703125,21256.099609375,20940.98046875,21002.7109375,-1.6142080316433494,3805400
2025-06-02,^TWII,21126.69921875,21303.2109375,21110.630859375,21126.9296875,0.5914415066209822,3739600
2025-06-03,^TWII,21341.439453125,21618.08984375,21341.439453125,21618.08984375,2.324806129025947,4061200
2025-06-04,^TWII,21695.9296875,21738.9296875,21626.740234375,21674.4296875,0.26061434732305155,3521900
2025-06-05,^TWII,21637.76953125,21702.4609375,21606.69921875,21660.66015625,-0.06352892070761174,2964300
2025-06-08,^TWII,21773.44921875,21866.26953125,21717.51953125,21790.2890625,0.5984531649308789,3035200
2025-06-09,^TWII,21921.240234375,22294.859375,21921.240234375,22242.140625,2.073637303314224,3534000
2025-06-10,^TWII,22376.369140625,22470.099609375,22294.599609375,22470.099609375,1.0248967858730973,3669800
2025-06-11,^TWII,22362.669921875,22390.169921875,22253.640625,22287.8203125,-0.8112082280176014,3060300
2025-06-12,^TWII,22215.5,22228.009765625,21984.359375,22072.94921875,-0.9640740581055907,3285000
2025-06-15,^TWII,22058.5703125,22094.599609375,21936.380859375,22049.900390625,-0.10442115322505385,2521300
2025-06-16,^TWII,22172.58984375,22331.689453125,22118.4609375,22211.58984375,0.7332888142830063,3044000
2025-06-17,^TWII,22135.830078125,22370.25,22104.6796875,22356.73046875,0.6534454580739535,3214600
2025-06-18,^TWII,22238.099609375,22249.400390625,21973.0390625,22003.5,-1.579973732043427,3057900
2025-06-19,^TWII,21960.509765625,22089.48046875,21779.55078125,22045.740234375,0.19197052457564645,4418300
2025-06-22,^TWII,21750.69921875,21801.3203125,21551.580078125,21732.01953125,-1.423044541892171,3015300
2025-06-23,^TWII,22001.48046875,22201.05078125,22001.48046875,22188.759765625,2.101692545040379,3767600
2025-06-24,^TWII,22341.869140625,22444.509765625,22284.51953125,22430.609375,1.0899645222608445,3405900
2025-06-25,^TWII,22425.390625,22587.669921875,22391.26953125,22492.33984375,0.27520638301874456,3685100
2025-06-26,^TWII,22503.849609375,22580.080078125,22388.58984375,22580.080078125,0.39008940370151013,3454100
2025-06-29,^TWII,22508.330078125,22558.94921875,22256.01953125,22256.01953125,-1.4351611940869091,3443500
2025-06-30,^TWII,22419.740234375,22730.759765625,22401.580078125,22553.720703125,1.3376209140048223,3676400
2025-07-01,^TWII,22463.55078125,22577.740234375,22396.259765625,22577.740234375,0.10649919614669212,2897200
2025-07-02,^TWII,22707.41015625,22816.19921875,22700.859375,22712.970703125,0.5989548437806524,3368000
2025-07-03,^TWII,22756.55078125,22842.75,22500.970703125,22547.5,-0.7285295494271593,3270200
2025-07-06,^TWII,22550.140625,22550.5,22294.109375,22428.720703125,-0.526795861514584,2570300
2025-07-07,^TWII,22375.650390625,22375.650390625,22190.4609375,22362.26953125,-0.2962771383824059,2661400
2025-07-08,^TWII,22253.169921875,22527.009765625,22211.099609375,22527.009765625,0.7366883497436749,2907300
2025-07-09,^TWII,22566.509765625,22699.2890625,22513.349609375,22693.25,0.7379596142790046,2829400
2025-07-10,^TWII,22602.810546875,22770.009765625,22601.94921875,22751.029296875,0.25461005750608834,4446700
2025-07-13,^TWII,22679.1796875,22735.23046875,22525.66015625,22614.970703125,-0.5980326954644122,2557300
2025-07-14,^TWII,22618.4296875,22888.23046875,22588.259765625,22835.939453125,0.9770905870307711,2696000
2025-07-15,^TWII,22967.509765625,23106.4296875,22923.119140625,23042.900390625,0.9062948249833447,3171200
2025-07-16,^TWII,23042.970703125,23159.5390625,22923.369140625,23113.279296875,0.3054255543222917,3078000
2025-07-17,^TWII,23345.720703125,23468.2109375,23276.01953125,23383.130859375,1.1675174216255968,2995200
2025-07-20,^TWII,23314.2890625,23403.830078125,23243.7890625,23340.560546875,-0.182055656943525,2784300
2025-07-21,^TWII,23301.66015625,23486.080078125,22985.900390625,22987.919921875,-1.5108489973571504,3764700
2025-07-22,^TWII,23063.5703125,23318.669921875,23063.5703125,23318.669921875,1.4387991654924104,3346500
2025-07-23,^TWII,23373.669921875,23455.08984375,23295.310546875,23373.73046875,0.23612215902308886,3659600
2025-07-24,^TWII,23454.58984375,23485.560546875,23308.44921875,23364.380859375,-0.040000501364123586,2946900
2025-07-27,^TWII,23477.099609375,23564.439453125,23350.73046875,23412.98046875,0.20800726399519132,3255000
2025-07-28,^TWII,23414.359375,23422.169921875,23094.669921875,23201.51953125,-0.9031782082688844,3565200
2025-07-29,^TWII,23288.720703125,23461.720703125,23264.640625,23461.720703125,1.1214833214890696,3352200
2025-07-30,^TWII,23523.58984375,23631.109375,23454.439453125,23542.51953125,0.34438577266941994,3757100
2025-07-31,^TWII,23318.369140625,23484.2109375,23168.26953125,23434.380859375,-0.4593334699434237,3402400
2025-08-03,^TWII,23260.1796875,23378.939453125,23151.650390625,23378.939453125,-0.23658148505263377,3191500
2025-08-04,^TWII,23498.400390625,23671.83984375,23498.400390625,23660.58984375,1.204718422705664,3421400
2025-08-05,^TWII,23443.359375,23557.490234375,23433.529296875,23447.359375,-0.9012052115274116,3264600
2025-08-06,^TWII,23717.349609375,24050.5390625,23717.349609375,24003.76953125,2.3730184169192814,3487700
2025-08-07,^TWII,24026.650390625,24131.4609375,23967.990234375,24021.259765625,0.07286453218204869,3790600
2025-08-10,^TWII,23980.390625,24249.05078125,23887.25,24135.5,0.4755796968586967,3851900
2025-08-11,^TWII,24182.83984375,24263.919921875,24065.4296875,24158.359375,0.09471266391829491,4193700
2025-08-12,^TWII,24232.0390625,24406.939453125,24172.189453125,24370.01953125,0.8761363011638768,4867300
2025-08-13,^TWII,24258.5,24389.509765625,24198.880859375,24238.099609375,-0.541320542258239,4491700
2025-08-14,^TWII,24266.23046875,24385.560546875,24164.4296875,24334.48046875,0.39764198071750023,4491700
2025-08-17,^TWII,24272.55078125,24515.650390625,24257.30078125,24482.51953125,0.6083510296844397,4745200
2025-08-18,^TWII,24493.919921875,24551.419921875,24324.2890625,24353.5,-0.5269863303297595,4734800
2025-08-19,^TWII,24309.26953125,24309.26953125,23620.240234375,23625.439453125,-2.989552002278928,4336000
2025-08-20,^TWII,23739.830078125,24011.5,23739.830078125,23962.130859375,1.4251223005524505,3924400
2025-08-21,^TWII,24033.01953125,24071.650390625,23764.470703125,23764.470703125,-0.8248855555042067,3633100
2025-08-24,^TWII,24108.810546875,24362.01953125,24108.75,24277.380859375,2.158306669891674,3818800
2025-08-25,^TWII,24237.359375,24382.419921875,24113.029296875,24305.099609375,0.11417520761634048,5104500
2025-08-26,^TWII,24449.810546875,24539.880859375,24410.080078125,24519.900390625,0.8837683642618943,4022200
2025-08-27,^TWII,24468.119140625,24502.369140625,24236.44921875,24236.44921875,-1.1560045814190012,4093700
2025-08-28,^TWII,24438.029296875,24570.150390625,24233.099609375,24233.099609375,-0.01382054501782859,4230800
2025-08-31,^TWII,24143.369140625,24312.830078125,23885.41015625,24071.73046875,-0.6659038390721239,3978800
2025-09-01,^TWII,24113.900390625,24295.029296875,23890.330078125,24016.779296875,-0.2282809370366512,3621600
2025-09-02,^TWII,24036.880859375,24103.23046875,23925.490234375,24100.30078125,0.3477630507512153,3208300
2025-09-03,^TWII,24235.26953125,24389.349609375,24168.16015625,24179.849609375,0.33007400549494026,4098500
2025-09-04,^TWII,24244.259765625,24494.580078125,24244.259765625,24494.580078125,1.3016229374229527,3935800
2025-09-07,^TWII,24610.849609375,24729.9609375,24547.380859375,24547.380859375,0.215561079559623,4221200
2025-09-08,^TWII,24650.4609375,24880.0703125,24650.4609375,24855.1796875,1.2538968205540568,4235300
2025-09-09,^TWII,25032.880859375,25272.23046875,25032.880859375,25192.58984375,1.3575043934189956,4503300
2025-09-10,^TWII,25509.30078125,25541.439453125,25174.130859375,25215.7109375,0.09177735950691712,5159400
2025-09-11,^TWII,25349.69921875,25492.279296875,25349.69921875,25474.640625,1.026858565050115,4362700
2025-09-14,^TWII,25494.099609375,25519.939453125,25284.169921875,25357.16015625,-0.4611663437352198,3734300
2025-09-15,^TWII,25335.4609375,25664.810546875,25335.4609375,25629.640625,1.0745701295846288,4224500
2025-09-16,^TWII,25543.91015625,25632.0703125,25422.9609375,25438.25,-0.7467550083917751,0
